date,workshop,production_line,product_type,production_equipment,production_equipment_name,production_quantity,good_quantity
2023-07-05,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,672,565
2023-07-05,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,563,471
2023-07-05,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,410,272
2023-07-05,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,407,284
2023-07-05,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,459,409
2023-07-05,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,684,669
2023-07-05,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,668,581
2023-07-05,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,470,404
2023-07-05,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,777,645
2023-07-05,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,592,487
2023-07-05,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,600,586
2023-07-05,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,659,583
2023-07-05,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,514,399
2023-07-05,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,445,349
2023-07-05,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,732,648
2023-07-05,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,561,422
2023-07-05,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,528,389
2023-07-05,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,784,784
2023-07-05,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,510,508
2023-07-05,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,768,700
2023-07-06,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,708,600
2023-07-06,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,687,582
2023-07-06,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,635,616
2023-07-06,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,576,451
2023-07-06,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,440,343
2023-07-06,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,752,609
2023-07-06,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,408,353
2023-07-06,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,687,618
2023-07-06,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,497,443
2023-07-06,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,756,690
2023-07-06,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,666,581
2023-07-06,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,699,685
2023-07-06,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,536,483
2023-07-06,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,404,262
2023-07-06,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,545,516
2023-07-06,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,554,517
2023-07-06,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,660,586
2023-07-06,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,508,367
2023-07-06,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,495,345
2023-07-06,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,423,348
2023-07-06,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,609,585
2023-07-06,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,630,485
2023-07-06,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,485,444
2023-07-06,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,463,365
2023-07-06,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,655,505
2023-07-06,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,729,708
2023-07-06,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,643,578
2023-07-06,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,584,468
2023-07-06,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,621,605
2023-07-06,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,731,710
2023-07-06,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,707,706
2023-07-06,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,401,377
2023-07-06,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,741,620
2023-07-06,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,736,631
2023-07-06,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,587,495
2023-07-06,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,448,362
2023-07-06,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,449,335
2023-07-06,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,479,398
2023-07-06,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,419,311
2023-07-06,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,634,606
2023-07-06,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,451,377
2023-07-06,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,565,474
2023-07-06,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,511,419
2023-07-06,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,706,619
2023-07-06,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,759,745
2023-07-07,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,713,585
2023-07-07,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,410,352
2023-07-07,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,650,510
2023-07-07,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,532,400
2023-07-07,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,735,638
2023-07-07,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,490,367
2023-07-07,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,468,388
2023-07-07,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,771,705
2023-07-07,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,590,541
2023-07-07,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,441,433
2023-07-07,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,568,504
2023-07-07,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,770,715
2023-07-07,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,429,381
2023-07-07,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,597,555
2023-07-07,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,437,376
2023-07-07,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,755,629
2023-07-07,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,471,398
2023-07-07,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,446,298
2023-07-07,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,449,376
2023-07-07,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,754,715
2023-07-07,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,586,538
2023-07-07,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,526,469
2023-07-07,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,576,532
2023-07-07,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,430,343
2023-07-07,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,789,751
2023-07-07,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,671,601
2023-07-07,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,711,694
2023-07-07,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,463,427
2023-07-07,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,595,512
2023-07-07,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,486,441
2023-07-07,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,402,265
2023-07-07,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,476,463
2023-07-07,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,637,521
2023-07-07,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,737,598
2023-07-07,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,799,695
2023-07-07,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,457,324
2023-07-07,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,769,716
2023-07-07,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,499,354
2023-07-07,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,782,642
2023-07-07,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,623,591
2023-07-07,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,433,402
2023-07-07,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,562,481
2023-07-07,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,505,477
2023-07-07,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,545,499
2023-07-07,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,404,308
2023-07-08,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,644,640
2023-07-08,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,776,758
2023-07-08,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,428,290
2023-07-08,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,682,577
2023-07-08,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,720,600
2023-07-08,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,690,675
2023-07-08,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,470,354
2023-07-08,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,459,436
2023-07-08,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,493,493
2023-07-08,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,654,569
2023-07-08,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,780,696
2023-07-08,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,452,307
2023-07-08,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,433,337
2023-07-08,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,412,296
2023-07-08,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,545,536
2023-07-08,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,402,397
2023-07-08,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,572,490
2023-07-08,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,558,435
2023-07-08,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,773,654
2023-07-08,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,602,567
2023-07-08,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,729,719
2023-07-08,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,689,653
2023-07-08,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,483,347
2023-07-08,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,610,540
2023-07-08,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,422,326
2023-07-08,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,752,698
2023-07-08,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,782,691
2023-07-08,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,617,572
2023-07-08,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,672,530
2023-07-08,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,711,606
2023-07-08,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,436,412
2023-07-08,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,578,500
2023-07-08,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,496,389
2023-07-08,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,498,445
2023-07-08,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,505,428
2023-07-08,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,610,505
2023-07-08,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,433,425
2023-07-08,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,796,727
2023-07-08,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,478,392
2023-07-08,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,745,664
2023-07-08,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,682,546
2023-07-08,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,559,532
2023-07-08,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,612,595
2023-07-08,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,426,381
2023-07-08,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,755,687
2023-07-09,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,443,408
2023-07-09,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,727,702
2023-07-09,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,445,432
2023-07-09,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,605,509
2023-07-09,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,600,472
2023-07-09,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,634,628
2023-07-09,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,672,647
2023-07-09,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,558,474
2023-07-09,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,630,567
2023-07-09,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,681,575
2023-07-09,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,439,370
2023-07-09,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,573,446
2023-07-09,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,753,637
2023-07-09,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,530,443
2023-07-09,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,413,307
2023-07-09,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,753,604
2023-07-09,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,659,574
2023-07-09,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,724,708
2023-07-09,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,422,326
2023-07-09,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,615,491
2023-07-09,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,496,404
2023-07-09,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,675,595
2023-07-09,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,423,314
2023-07-09,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,658,627
2023-07-09,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,534,397
2023-07-09,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,779,630
2023-07-09,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,695,639
2023-07-09,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,602,557
2023-07-09,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,705,580
2023-07-09,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,440,429
2023-07-09,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,644,595
2023-07-09,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,555,512
2023-07-09,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,689,651
2023-07-09,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,682,607
2023-07-09,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,626,588
2023-07-09,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,582,569
2023-07-09,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,715,650
2023-07-09,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,404,381
2023-07-09,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,743,685
2023-07-09,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,454,365
2023-07-09,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,615,605
2023-07-09,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,705,555
2023-07-09,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,456,408
2023-07-09,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,479,331
2023-07-09,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,589,580
2023-07-10,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,564,469
2023-07-10,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,789,746
2023-07-10,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,633,612
2023-07-10,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,569,565
2023-07-10,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,433,430
2023-07-10,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,458,362
2023-07-10,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,659,537
2023-07-10,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,543,481
2023-07-10,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,402,368
2023-07-10,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,695,611
2023-07-10,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,413,403
2023-07-10,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,459,331
2023-07-10,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,753,619
2023-07-10,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,409,402
2023-07-10,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,658,653
2023-07-10,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,599,500
2023-07-10,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,429,336
2023-07-10,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,427,293
2023-07-10,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,583,547
2023-07-10,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,478,353
2023-07-10,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,718,622
2023-07-10,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,620,513
