data_id,market_type,power_type,transaction_type,transaction_method,transaction_area,data_time,time_order,price_value,elec_value,data_source,create_time,update_time
1551,全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2024-03-05,15,215.56,563.49,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1552,全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2024-03-05,16,360.07,339.99,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1553,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2024-03-05,17,664.19,204.14,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1554,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2024-03-05,18,249.94,437.31,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1555,全量入市,绿电电量,电网代理购电,月内集中竞价,省内交易,2024-03-05,19,247.86,688.55,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1556,非全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2024-03-05,20,787.07,102.88,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1557,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2024-03-05,21,323.25,479.96,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1558,非全量入市,绿电电量,中长期,月内集中竞价,省间交易,2024-03-05,22,498.47,467.77,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1559,全量入市,常规电量,中长期,挂牌交易,省内交易,2024-03-05,23,507.52,533.09,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1560,非全量入市,绿电电量,中长期,月内集中竞价,省内交易,2024-03-05,24,675.19,676.99,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1561,全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-03-06,1,558.36,697.56,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1562,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2024-03-06,2,751.22,495.37,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1563,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2024-03-06,3,675.36,474.17,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1564,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2024-03-06,4,323.97,944.14,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1565,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-03-06,5,330.03,975.16,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1566,全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2024-03-06,6,613.69,274.96,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1567,全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2024-03-06,7,208.73,387.45,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1568,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-03-06,8,691.97,121.69,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1569,非全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-03-06,9,518.73,240.48,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1570,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2024-03-06,10,374.1,203.74,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1571,非全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2024-03-06,11,414.04,741.55,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1572,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-03-06,12,317.49,680.63,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1573,全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-03-06,13,320.81,678.77,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1574,全量入市,绿电电量,电网代理购电,滚动撮合,省间交易,2024-03-06,14,675.5,535.06,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1575,非全量入市,绿电电量,电网代理购电,月内集中竞价,省间交易,2024-03-06,15,321.34,467.78,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1576,全量入市,常规电量,中长期,月内集中竞价,省间交易,2024-03-06,16,671.19,793.97,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1577,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2024-03-06,17,415.53,624.77,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1578,非全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-03-06,18,383.94,144.74,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1579,全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-03-06,19,547.6,745.82,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1580,非全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2024-03-06,20,512.98,502.97,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1581,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2024-03-06,21,234.64,961.13,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1582,非全量入市,绿电电量,中长期,月内集中竞价,省内交易,2024-03-06,22,333.89,346.56,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1583,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2024-03-06,23,584.11,829.07,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1584,非全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2024-03-06,24,640.73,696.32,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1585,非全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2024-03-07,1,676.47,393.33,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1586,全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-03-07,2,780.12,672.42,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1587,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-03-07,3,604.37,277.83,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1588,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-03-07,4,674.43,891.48,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1589,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2024-03-07,5,234.92,144.73,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1590,非全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2024-03-07,6,442.23,999.3,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1591,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2024-03-07,7,236.39,950.34,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1592,全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2024-03-07,8,251.51,616.64,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1593,非全量入市,常规电量,中长期,挂牌交易,省间交易,2024-03-07,9,507.71,919.54,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1594,全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2024-03-07,10,608.66,398.59,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1595,非全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2024-03-07,11,614.66,923.42,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1596,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-03-07,12,208.84,759.25,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1597,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2024-03-07,13,347.95,770.86,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1598,非全量入市,常规电量,中长期,挂牌交易,省间交易,2024-03-07,14,776.6,122.99,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1599,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2024-03-07,15,215.2,112.36,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1600,全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-03-07,16,503.08,499.88,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1601,非全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-03-07,17,689.73,450.34,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1602,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省内交易,2024-03-07,18,492.26,773.97,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1603,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-03-07,19,354.94,951.94,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1604,非全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2024-03-07,20,392.56,656.09,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1605,非全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2024-03-07,21,504.81,983.86,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1606,非全量入市,常规电量,中长期,挂牌交易,省间交易,2024-03-07,22,747.14,559.34,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1607,非全量入市,常规电量,中长期,挂牌交易,省间交易,2024-03-07,23,684.77,706.14,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1608,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-03-07,24,680.54,719.45,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1609,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2024-03-08,1,666.83,333.22,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1610,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2024-03-08,2,490.87,704.9,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1611,全量入市,常规电量,中长期,月内集中竞价,省内交易,2024-03-08,3,257.93,701.23,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1612,非全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2024-03-08,4,461.24,277.08,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1613,非全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2024-03-08,5,784.96,558.16,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1614,全量入市,常规电量,中长期,月内集中竞价,省间交易,2024-03-08,6,503.3,517.27,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1615,非全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2024-03-08,7,745.02,152.25,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1616,全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2024-03-08,8,351.93,742.56,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1617,非全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2024-03-08,9,231.96,857.33,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1618,非全量入市,绿电电量,中长期,月内集中竞价,省内交易,2024-03-08,10,657.06,798.33,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1619,非全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2024-03-08,11,469.68,669.39,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1620,全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2024-03-08,12,438.74,215.9,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1621,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省内交易,2024-03-08,13,578.41,998.13,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1622,非全量入市,常规电量,电网代理购电,月内集中竞价,省内交易,2024-03-08,14,726.89,907.84,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1623,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2024-03-08,15,631.13,372.29,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1624,非全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-03-08,16,767.27,881.34,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1625,非全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2024-03-08,17,670.77,183.6,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1626,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2024-03-08,18,504.81,226.18,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1627,非全量入市,绿电电量,中长期,月内集中竞价,省内交易,2024-03-08,19,730.86,564.69,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1628,非全量入市,常规电量,中长期,月内集中竞价,省间交易,2024-03-08,20,725.27,531.14,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1629,非全量入市,常规电量,中长期,滚动撮合,省间交易,2024-03-08,21,742.42,713.13,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1630,非全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2024-03-08,22,469.73,575.53,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1631,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2024-03-08,23,790.4,836.93,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1632,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-03-08,24,489.68,733.62,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1633,全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省内交易,2024-03-09,1,726.96,830.08,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1634,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2024-03-09,2,424.38,658.11,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1635,非全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2024-03-09,3,452.87,767.19,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1636,全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2024-03-09,4,337.11,966.31,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1637,全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-03-09,5,215.53,878.86,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1638,非全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-03-09,6,787.43,189.48,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1639,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2024-03-09,7,474.47,843.23,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1640,全量入市,绿电电量,中长期,滚动撮合,省间交易,2024-03-09,8,660.66,422.72,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1641,非全量入市,绿电电量,中长期,滚动撮合,省内交易,2024-03-09,9,250.7,112.94,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1642,非全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-03-09,10,349.07,194.18,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1643,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-03-09,11,205.3,617.88,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1644,非全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2024-03-09,12,321.9,320.84,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1645,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省内交易,2024-03-09,13,761.4,743.92,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1646,非全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2024-03-09,14,310.05,602.27,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1647,全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-03-09,15,290.13,364.93,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1648,非全量入市,绿电电量,中长期,挂牌交易,省内交易,2024-03-09,16,546.67,894.54,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1649,非全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2024-03-09,17,479.83,485.7,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1650,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省内交易,2024-03-09,18,519.63,654.3,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1651,非全量入市,绿电电量,中长期,月内集中竞价,省内交易,2024-03-09,19,202.5,393.2,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1652,全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2024-03-09,20,734.22,492.69,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1653,非全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2024-03-09,21,309.52,661.65,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1654,非全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2024-03-09,22,534.5,362.74,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1655,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2024-03-09,23,782.62,147.16,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1656,全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2024-03-09,24,588.82,113.66,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1657,非全量入市,绿电电量,电网代理购电,滚动撮合,省间交易,2024-03-10,1,369.21,996.74,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
1658,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2024-03-10,2,410.54,419.49,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
1659,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2024-03-10,3,271.23,479.23,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
